,Unnamed: 0,annual_usage,min_order_quantity,quantity,wall,num_bends,bend_radius,num_boss,other,no_of_components,total_component_weight,volume,cost
13508,13508,0,0,1,2.11,3,38.1,0,0,4,0.122,12826.0330647,21.99774097
13509,13509,0,0,2,2.11,3,38.1,0,0,4,0.122,12826.0330647,12.43302193
13510,13510,0,0,5,2.11,3,38.1,0,0,4,0.122,12826.0330647,6.693634092
13511,13511,0,0,10,2.11,3,38.1,0,0,4,0.122,12826.0330647,4.779577461
13512,13512,0,0,25,2.11,3,38.1,0,0,4,0.122,12826.0330647,3.633369129
13513,13513,0,0,50,2.11,3,38.1,0,0,4,0.122,12826.0330647,3.316214397
13514,13514,0,0,100,2.11,3,38.1,0,0,4,0.122,12826.0330647,3.177111444
13515,13515,0,0,250,2.11,3,38.1,0,0,4,0.122,12826.0330647,3.090867613
13516,13516,0,0,1,2.11,3,38.1,0,0,4,0.122,12826.0330647,21.99774097
13517,13517,0,0,2,2.11,3,38.1,0,0,4,0.122,12826.0330647,12.43302193
13518,13518,0,0,5,2.11,3,38.1,0,0,4,0.122,12826.0330647,6.693634092
13519,13519,0,0,10,2.11,3,38.1,0,0,4,0.122,12826.0330647,4.779577461
13520,13520,0,0,25,2.11,3,38.1,0,0,4,0.122,12826.0330647,3.633369129
13521,13521,0,0,50,2.11,3,38.1,0,0,4,0.122,12826.0330647,3.316214397
13522,13522,0,0,100,2.11,3,38.1,0,0,4,0.122,12826.0330647,3.177111444
13523,13523,0,0,250,2.11,3,38.1,0,0,4,0.122,12826.0330647,3.090867613
13524,13524,20,1,1,0.89,2,19.05,0,0,4,0.042,2633.6951392,13.38170407
13525,13525,365,25,25,1.24,4,25.4,0,1,3,0.037,10514.1801913,7.422533566
13526,13526,0,0,1,2.11,3,38.1,0,0,4,0.122,18526.4922045,22.12849774
13527,13527,0,0,2,2.11,3,38.1,0,0,4,0.122,18526.4922045,12.5637787
13528,13528,0,0,5,2.11,3,38.1,0,0,4,0.122,18526.4922045,6.824390868
13529,13529,0,0,10,2.11,3,38.1,0,0,4,0.122,18526.4922045,4.910334237
13530,13530,0,0,25,2.11,3,38.1,0,0,4,0.122,18526.4922045,3.764125905
13531,13531,0,0,50,2.11,3,38.1,0,0,4,0.122,18526.4922045,3.446971172
13532,13532,0,0,100,2.11,3,38.1,0,0,4,0.122,18526.4922045,3.30508616
13533,13533,0,0,250,2.11,3,38.1,0,0,4,0.122,18526.4922045,3.221624389
13534,13534,430,0,5,2.11,3,38.1,0,1,3,0.078,9754.11897263,20.18383846
13535,13535,430,0,10,2.11,3,38.1,0,1,3,0.078,9754.11897263,13.12019052
13536,13536,167,5,5,1.65,4,114.3,0,0,2,2.877,588287.383232,50.60565426
13537,13537,0,0,1,0.89,4,31.75,0,0,4,0.042,11317.7710036,22.16466451
13538,13538,0,0,2,0.89,4,31.75,0,0,4,0.042,11317.7710036,12.59994547
13539,13539,0,0,5,0.89,4,31.75,0,0,4,0.042,11317.7710036,6.863339695
13540,13540,0,0,10,0.89,4,31.75,0,0,4,0.042,11317.7710036,4.949283063
13541,13541,0,0,25,0.89,4,31.75,0,0,4,0.042,11317.7710036,3.800292673
13542,13542,0,0,50,0.89,4,31.75,0,0,4,0.042,11317.7710036,3.485919999
13543,13543,0,0,100,0.89,4,31.75,0,0,4,0.042,11317.7710036,3.344034987
13544,13544,0,0,250,0.89,4,31.75,0,0,4,0.042,11317.7710036,3.260573215
13545,13545,0,0,1,0.89,2,31.75,0,0,4,0.042,5267.39027839,21.61938094
13546,13546,0,0,2,0.89,2,31.75,0,0,4,0.042,5267.39027839,12.0546619
13547,13547,0,0,5,0.89,2,31.75,0,0,4,0.042,5267.39027839,6.315274061
13548,13548,0,0,10,0.89,2,31.75,0,0,4,0.042,5267.39027839,4.401217429
13549,13549,0,0,25,0.89,2,31.75,0,0,4,0.042,5267.39027839,3.255009097
13550,13550,0,0,50,0.89,2,31.75,0,0,4,0.042,5267.39027839,2.937854365
13551,13551,0,0,100,0.89,2,31.75,0,0,4,0.042,5267.39027839,2.795969353
13552,13552,0,0,250,0.89,2,31.75,0,0,4,0.042,5267.39027839,2.712507581
13553,13553,0,0,1,0.89,4,19.05,0,0,4,0.042,2918.41893803,27.71209027
13554,13554,0,0,2,0.89,4,19.05,0,0,4,0.042,2918.41893803,15.85217251
13555,13555,0,0,5,0.89,4,19.05,0,0,4,0.042,2918.41893803,8.735665441
13556,13556,0,0,10,0.89,4,19.05,0,0,4,0.042,2918.41893803,6.365351124
13557,13557,0,0,25,0.89,4,19.05,0,0,4,0.042,2918.41893803,4.940936886
13558,13558,0,0,50,0.89,4,19.05,0,0,4,0.042,2918.41893803,4.531974205
13559,13559,0,0,100,0.89,4,19.05,0,0,4,0.042,2918.41893803,4.345576248
13560,13560,0,0,250,0.89,4,19.05,0,0,4,0.042,2918.41893803,4.234293886
13561,13561,0,0,1,0.89,2,31.75,0,0,3,0.061,2135.42849124,27.58411556
13562,13562,0,0,2,0.89,2,31.75,0,0,3,0.061,2135.42849124,15.72419779
13563,13563,0,0,5,0.89,2,31.75,0,0,3,0.061,2135.42849124,8.607690724
13564,13564,0,0,10,0.89,2,31.75,0,0,3,0.061,2135.42849124,6.234594348
13565,13565,0,0,25,0.89,2,31.75,0,0,3,0.061,2135.42849124,4.81296217
13566,13566,0,0,50,0.89,2,31.75,0,0,3,0.061,2135.42849124,4.403999488
13567,13567,0,0,100,0.89,2,31.75,0,0,3,0.061,2135.42849124,4.217601531
13568,13568,0,0,250,0.89,2,31.75,0,0,3,0.061,2135.42849124,4.10353711
13569,13569,0,0,1,1.24,2,38.1,0,0,4,0.122,26222.1120433,22.03668979
13570,13570,0,0,2,1.24,2,38.1,0,0,4,0.122,26222.1120433,12.47197076
13571,13571,0,0,5,1.24,2,38.1,0,0,4,0.122,26222.1120433,6.732582919
13572,13572,0,0,10,1.24,2,38.1,0,0,4,0.122,26222.1120433,4.821308347
13573,13573,0,0,25,1.24,2,38.1,0,0,4,0.122,26222.1120433,3.672317956
13574,13574,0,0,50,1.24,2,38.1,0,0,4,0.122,26222.1120433,3.357945282
13575,13575,0,0,100,1.24,2,38.1,0,0,4,0.122,26222.1120433,3.216060271
13576,13576,0,0,250,1.24,2,38.1,0,0,4,0.122,26222.1120433,3.12981644
13577,13577,1,1,1,1.24,6,38.1,0,0,3,0.093,17734.7617684,3.60276648
13578,13578,0,0,1,1.65,6,38.1,0,0,3,0.112,14656.2409856,24.71859473
13579,13579,0,0,2,1.65,6,38.1,0,0,3,0.112,14656.2409856,14.5279124
13580,13580,0,0,5,1.65,6,38.1,0,0,3,0.112,14656.2409856,8.41294659
13581,13581,0,0,10,1.65,6,38.1,0,0,3,0.112,14656.2409856,6.373697301
13582,13582,0,0,25,1.65,6,38.1,0,0,3,0.112,14656.2409856,5.152373375
13583,13583,0,0,50,1.65,6,38.1,0,0,3,0.112,14656.2409856,4.810180111
13584,13584,0,0,100,1.65,6,38.1,0,0,3,0.112,14656.2409856,4.657166862
13585,13585,0,0,250,1.65,6,38.1,0,0,3,0.112,14656.2409856,4.565358913
13586,13586,0,0,1,1.65,6,38.1,0,0,3,0.112,14656.2409856,24.71859473
13587,13587,0,0,2,1.65,6,38.1,0,0,3,0.112,14656.2409856,14.5279124
13588,13588,0,0,5,1.65,6,38.1,0,0,3,0.112,14656.2409856,8.41294659
13589,13589,0,0,10,1.65,6,38.1,0,0,3,0.112,14656.2409856,6.373697301
13590,13590,0,0,25,1.65,6,38.1,0,0,3,0.112,14656.2409856,5.152373375
13591,13591,0,0,50,1.65,6,38.1,0,0,3,0.112,14656.2409856,4.810180111
13592,13592,0,0,100,1.65,6,38.1,0,0,3,0.112,14656.2409856,4.657166862
13593,13593,0,0,250,1.65,6,38.1,0,0,3,0.112,14656.2409856,4.565358913
13594,13594,0,0,1,1.65,4,31.75,1,0,4,0.124,16438.7567811,28.3352715
13595,13595,0,0,2,1.65,4,31.75,1,0,4,0.124,16438.7567811,16.47535374
13596,13596,0,0,5,1.65,4,31.75,1,0,4,0.124,16438.7567811,9.35884667
13597,13597,0,0,10,1.65,4,31.75,1,0,4,0.124,16438.7567811,6.988532353
13598,13598,0,0,25,1.65,4,31.75,1,0,4,0.124,16438.7567811,5.564118115
13599,13599,0,0,50,1.65,4,31.75,1,0,4,0.124,16438.7567811,5.157937493
13600,13600,0,0,100,1.65,4,31.75,1,0,4,0.124,16438.7567811,4.968757477
13601,13601,0,0,250,1.65,4,31.75,1,0,4,0.124,16438.7567811,4.857475114
13602,13602,255,0,1,0.89,2,31.75,0,0,4,0.042,2847.23798832,30.60543169
13603,13603,255,0,6,0.89,2,31.75,0,0,4,0.042,2847.23798832,6.354222887
13604,13604,255,0,20,0.89,2,31.75,0,0,4,0.042,2847.23798832,1.883453982
13605,13605,3400,1,1,1.65,0,0.0,0,0,2,0.341,9627.44210285,16.26948137
13606,13606,1,20,20,1.65,3,50.8,0,0,3,0.387,25842.081434,4.737846575
13607,13607,1,20,20,1.65,3,38.1,0,0,3,0.387,33442.6936204,5.744951954
13608,13608,0,0,1,0.89,6,31.75,0,0,3,0.061,12812.5709474,28.5800927
13609,13609,0,0,2,0.89,6,31.75,0,0,3,0.061,12812.5709474,16.72017494
13610,13610,0,0,5,0.89,6,31.75,0,0,3,0.061,12812.5709474,9.603667867
13611,13611,0,0,10,0.89,6,31.75,0,0,3,0.061,12812.5709474,7.23335355
13612,13612,0,0,25,0.89,6,31.75,0,0,3,0.061,12812.5709474,5.808939312
13613,13613,0,0,50,0.89,6,31.75,0,0,3,0.061,12812.5709474,5.399976631
13614,13614,0,0,100,0.89,6,31.75,0,0,3,0.061,12812.5709474,5.213578674
13615,13615,0,0,250,0.89,6,31.75,0,0,3,0.061,12812.5709474,5.102296312
13616,13616,233,0,1,0.89,6,38.1,0,0,3,0.098,22801.8365594,37.63847699
13617,13617,233,0,6,0.89,6,38.1,0,0,3,0.098,22801.8365594,9.292077252
13618,13618,233,0,20,0.89,6,38.1,0,0,3,0.098,22801.8365594,4.064588283
13619,13619,190,1,1,1.65,1,38.1,0,0,4,0.096,20901.6835128,3.113124085
13620,13620,190,14,1,1.65,1,38.1,0,0,4,0.096,20901.6835128,2.765366703
13621,13621,40,1,1,1.65,3,38.1,0,0,4,0.096,17734.7617684,9.867963477
13622,13622,225,1,1,1.65,1,38.1,0,0,4,0.096,2660.21426526,3.127034381
13623,13623,225,14,1,1.65,1,38.1,0,0,4,0.096,2660.21426526,2.779276998
13624,13624,0,0,1,0.71,4,19.05,0,0,4,0.042,7046.91402109,27.9958603
13625,13625,0,0,2,0.71,4,19.05,0,0,4,0.042,7046.91402109,16.13594253
13626,13626,0,0,5,0.71,4,19.05,0,0,4,0.042,7046.91402109,9.019435465
13627,13627,0,0,10,0.71,4,19.05,0,0,4,0.042,7046.91402109,6.649121148
13628,13628,0,0,25,0.71,4,19.05,0,0,4,0.042,7046.91402109,5.22470691
13629,13629,0,0,50,0.71,4,19.05,0,0,4,0.042,7046.91402109,4.818526288
13630,13630,0,0,100,0.71,4,19.05,0,0,4,0.042,7046.91402109,4.629346272
13631,13631,0,0,250,0.71,4,19.05,0,0,4,0.042,7046.91402109,4.518063909
13632,13632,70,1,1,1.65,4,24.4,0,0,4,0.096,5827.13600962,5.870144611
13633,13633,70,1,1,1.65,5,38.1,0,0,4,0.096,7727.28905624,6.852211459
13634,13634,1,1,1,0.89,2,25.4,0,0,4,0.108,2660.21426526,2.915597892
13635,13635,0,0,1,1.65,2,63.5,0,0,3,0.387,30909.1562249,28.54392593
13636,13636,0,0,2,1.65,2,63.5,0,0,3,0.387,30909.1562249,16.68400817
13637,13637,0,0,5,1.65,2,63.5,0,0,3,0.387,30909.1562249,9.567501099
13638,13638,0,0,10,1.65,2,63.5,0,0,3,0.387,30909.1562249,7.194404723
13639,13639,0,0,25,1.65,2,63.5,0,0,3,0.387,30909.1562249,5.772772544
13640,13640,0,0,50,1.65,2,63.5,0,0,3,0.387,30909.1562249,5.363809863
13641,13641,0,0,100,1.65,2,63.5,0,0,3,0.387,30909.1562249,5.177411906
13642,13642,0,0,250,1.65,2,63.5,0,0,3,0.387,30909.1562249,5.066129544
13643,13643,0,0,1,0.89,2,31.75,0,0,3,0.099,3060.78083744,29.90157075
13644,13644,0,0,2,0.89,2,31.75,0,0,3,0.099,3060.78083744,18.04165299
13645,13645,0,0,5,0.89,2,31.75,0,0,3,0.099,3060.78083744,10.92514592
13646,13646,0,0,10,0.89,2,31.75,0,0,3,0.099,3060.78083744,8.554831602
13647,13647,0,0,25,0.89,2,31.75,0,0,3,0.099,3060.78083744,7.130417365
13648,13648,0,0,50,0.89,2,31.75,0,0,3,0.099,3060.78083744,6.724236742
13649,13649,0,0,100,0.89,2,31.75,0,0,3,0.099,3060.78083744,6.535056726
13650,13650,0,0,250,0.89,2,31.75,0,0,3,0.099,3060.78083744,6.423774364
13651,13651,0,0,1,0.71,3,19.05,0,0,4,0.042,2918.41893803,27.64532085
13652,13652,0,0,2,0.71,3,19.05,0,0,4,0.042,2918.41893803,15.78540309
13653,13653,0,0,5,0.71,3,19.05,0,0,4,0.042,2918.41893803,8.668896023
13654,13654,0,0,10,0.71,3,19.05,0,0,4,0.042,2918.41893803,6.298581706
13655,13655,0,0,25,0.71,3,19.05,0,0,4,0.042,2918.41893803,4.874167469
13656,13656,0,0,50,0.71,3,19.05,0,0,4,0.042,2918.41893803,4.467986846
13657,13657,0,0,100,0.71,3,19.05,0,0,4,0.042,2918.41893803,4.278806831
13658,13658,0,0,250,0.71,3,19.05,0,0,4,0.042,2918.41893803,4.167524468
13659,13659,180,28,28,2.11,4,25.4,0,0,4,0.096,8107.31966556,4.184216823
13660,13660,180,0,20,0.89,2,19.05,0,0,4,0.042,1423.61899416,2.98236731
13661,13661,180,0,50,0.89,2,19.05,0,0,4,0.042,1423.61899416,1.844505155
13662,13662,1,0,1,1.65,3,50.8,0,0,3,0.387,65871.9722827,29.0419145
13663,13663,1,0,2,1.65,3,50.8,0,0,3,0.387,65871.9722827,17.18199674
13664,13664,1,0,5,1.65,3,50.8,0,0,3,0.387,65871.9722827,10.06548967
13665,13665,1,0,10,1.65,3,50.8,0,0,3,0.387,65871.9722827,7.695175353
13666,13666,1,0,25,1.65,3,50.8,0,0,3,0.387,65871.9722827,6.270761116
13667,13667,1,0,50,1.65,3,50.8,0,0,3,0.387,65871.9722827,5.864580493
13668,13668,1,0,100,1.65,3,50.8,0,0,3,0.387,65871.9722827,5.678182536
13669,13669,1,0,250,1.65,3,50.8,0,0,3,0.387,65871.9722827,5.564118115
13670,13670,0,0,1,1.65,7,19.05,0,0,4,0.042,5125.02837897,28.20173267
13671,13671,0,0,2,1.65,7,19.05,0,0,4,0.042,5125.02837897,16.3418149
13672,13672,0,0,5,1.65,7,19.05,0,0,4,0.042,5125.02837897,9.225307835
13673,13673,0,0,10,1.65,7,19.05,0,0,4,0.042,5125.02837897,6.854993518
13674,13674,0,0,25,1.65,7,19.05,0,0,4,0.042,5125.02837897,5.43057928
13675,13675,0,0,50,1.65,7,19.05,0,0,4,0.042,5125.02837897,5.024398658
13676,13676,0,0,100,1.65,7,19.05,0,0,4,0.042,5125.02837897,4.835218642
13677,13677,0,0,250,1.65,7,19.05,0,0,4,0.042,5125.02837897,4.72393628
13678,13678,42,1,1,1.65,2,50.8,0,0,4,0.124,18221.2725767,9.511859918
13679,13679,11,0,6,1.24,6,38.1,0,0,4,0.122,51019.1093016,20.38136466
13680,13680,11,0,9,1.24,6,38.1,0,0,4,0.122,51019.1093016,16.93439348
13681,13681,11,0,12,1.24,6,38.1,0,0,4,0.122,51019.1093016,12.73904842
13682,13682,11,0,18,1.24,6,38.1,0,0,4,0.122,51019.1093016,8.927627516
13683,13683,1,0,1,1.65,4,50.8,0,0,3,0.166,41988.1498506,29.2728254
13684,13684,1,0,2,1.65,4,50.8,0,0,3,0.166,41988.1498506,17.41290764
13685,13685,1,0,5,1.65,4,50.8,0,0,3,0.166,41988.1498506,10.29640057
13686,13686,1,0,10,1.65,4,50.8,0,0,3,0.166,41988.1498506,7.923304196
13687,13687,1,0,25,1.65,4,50.8,0,0,3,0.166,41988.1498506,6.501672017
13688,13688,1,0,50,1.65,4,50.8,0,0,3,0.166,41988.1498506,6.092709336
13689,13689,1,0,100,1.65,4,50.8,0,0,3,0.166,41988.1498506,5.906311379
13690,13690,1,0,250,1.65,4,50.8,0,0,3,0.166,41988.1498506,5.792246958
13691,13691,0,0,1,1.65,2,50.8,0,0,2,0.208,30302.7685242,25.13590359
13692,13692,0,0,2,1.65,2,50.8,0,0,2,0.208,30302.7685242,14.94522126
13693,13693,0,0,5,1.65,2,50.8,0,0,2,0.208,30302.7685242,8.833037508
13694,13694,0,0,10,1.65,2,50.8,0,0,2,0.208,30302.7685242,6.793788219
13695,13695,0,0,25,1.65,2,50.8,0,0,2,0.208,30302.7685242,5.569682233
13696,13696,0,0,50,1.65,2,50.8,0,0,2,0.208,30302.7685242,5.230271028
13697,13697,0,0,100,1.65,2,50.8,0,0,2,0.208,30302.7685242,5.07725778
13698,13698,0,0,250,1.65,2,50.8,0,0,2,0.208,30302.7685242,4.982667772
13699,13699,0,0,1,1.24,5,50.8,0,0,3,0.21,44178.5583338,28.641298
13700,13700,0,0,2,1.24,5,50.8,0,0,3,0.21,44178.5583338,16.78138024
13701,13701,0,0,5,1.24,5,50.8,0,0,3,0.21,44178.5583338,9.664873166
13702,13702,0,0,10,1.24,5,50.8,0,0,3,0.21,44178.5583338,7.29177679
13703,13703,0,0,25,1.24,5,50.8,0,0,3,0.21,44178.5583338,5.870144611
13704,13704,0,0,50,1.24,5,50.8,0,0,3,0.21,44178.5583338,5.46118193
13705,13705,0,0,100,1.24,5,50.8,0,0,3,0.21,44178.5583338,5.274783973
13706,13706,0,0,250,1.24,5,50.8,0,0,3,0.21,44178.5583338,5.163501611
13707,13707,0,0,1,1.24,2,50.8,0,0,3,0.21,11115.8953227,27.93743706
13708,13708,0,0,2,1.24,2,50.8,0,0,3,0.21,11115.8953227,16.07751929
13709,13709,0,0,5,1.24,2,50.8,0,0,3,0.21,11115.8953227,8.961012224
13710,13710,0,0,10,1.24,2,50.8,0,0,3,0.21,11115.8953227,6.587915848
13711,13711,0,0,25,1.24,2,50.8,0,0,3,0.21,11115.8953227,5.16628367
13712,13712,0,0,50,1.24,2,50.8,0,0,3,0.21,11115.8953227,4.757320988
13713,13713,0,0,100,1.24,2,50.8,0,0,3,0.21,11115.8953227,4.570923032
13714,13714,0,0,250,1.24,2,50.8,0,0,3,0.21,11115.8953227,4.459640669
13715,13715,0,0,1,1.24,0,0.0,0,0,3,0.387,9405.75758075,28.35474591
13716,13716,0,0,2,1.24,0,0.0,0,0,3,0.387,9405.75758075,16.49482815
13717,13717,0,0,5,1.24,0,0.0,0,0,3,0.387,9405.75758075,9.378321083
13718,13718,0,0,10,1.24,0,0.0,0,0,3,0.387,9405.75758075,7.008006766
13719,13719,0,0,25,1.24,0,0.0,0,0,3,0.387,9405.75758075,5.583592529
13720,13720,0,0,50,1.24,0,0.0,0,0,3,0.387,9405.75758075,5.177411906
13721,13721,0,0,100,1.24,0,0.0,0,0,3,0.387,9405.75758075,4.991013949
13722,13722,0,0,250,1.24,0,0.0,0,0,3,0.387,9405.75758075,4.876949528
13723,13723,10,1,1,1.24,5,19.05,0,0,4,0.042,4270.85698248,9.848489064
13724,13724,0,0,1,1.65,1,50.8,0,0,3,0.166,23370.7626527,28.4103871
13725,13725,0,0,2,1.65,1,50.8,0,0,3,0.166,23370.7626527,16.55046933
13726,13726,0,0,5,1.65,1,50.8,0,0,3,0.166,23370.7626527,9.433962264
13727,13727,0,0,10,1.65,1,50.8,0,0,3,0.166,23370.7626527,7.063647947
13728,13728,0,0,25,1.65,1,50.8,0,0,3,0.166,23370.7626527,5.63923371
13729,13729,0,0,50,1.65,1,50.8,0,0,3,0.166,23370.7626527,5.233053087
13730,13730,0,0,100,1.65,1,50.8,0,0,3,0.166,23370.7626527,5.043873071
13731,13731,0,0,250,1.65,1,50.8,0,0,3,0.166,23370.7626527,4.932590709
13732,13732,1,1,1,0.89,3,25.4,0,0,4,0.108,6460.52035849,3.803074732
13733,13733,200,1,1,1.24,4,19.05,0,0,4,0.042,1993.06659182,2.3035449
13734,13734,0,0,1,1.65,5,50.8,0,0,4,0.122,37623.030323,22.63483249
13735,13735,0,0,2,1.65,5,50.8,0,0,4,0.122,37623.030323,13.07011345
13736,13736,0,0,5,1.65,5,50.8,0,0,4,0.122,37623.030323,7.330725617
13737,13737,0,0,10,1.65,5,50.8,0,0,4,0.122,37623.030323,5.416668985
13738,13738,0,0,25,1.65,5,50.8,0,0,4,0.122,37623.030323,4.270460653
13739,13739,0,0,50,1.65,5,50.8,0,0,4,0.122,37623.030323,3.953305921
13740,13740,0,0,100,1.65,5,50.8,0,0,4,0.122,37623.030323,3.811420909
13741,13741,0,0,250,1.65,5,50.8,0,0,4,0.122,37623.030323,3.727959137
13742,13742,0,0,1,2.11,4,50.8,0,0,3,0.158,43323.4894628,29.81532692
13743,13743,0,0,2,2.11,4,50.8,0,0,3,0.158,43323.4894628,17.95540916
13744,13744,0,0,5,2.11,4,50.8,0,0,3,0.158,43323.4894628,10.83890209
13745,13745,0,0,10,2.11,4,50.8,0,0,3,0.158,43323.4894628,8.468587771
13746,13746,0,0,25,2.11,4,50.8,0,0,3,0.158,43323.4894628,7.044173534
13747,13747,0,0,50,2.11,4,50.8,0,0,3,0.158,43323.4894628,6.635210852
13748,13748,0,0,100,2.11,4,50.8,0,0,3,0.158,43323.4894628,6.448812895
13749,13749,0,0,250,2.11,4,50.8,0,0,3,0.158,43323.4894628,6.337530533
13750,13750,1,0,1,1.65,6,38.1,0,0,3,0.112,16636.8140917,28.40482298
13751,13751,1,0,2,1.65,6,38.1,0,0,3,0.112,16636.8140917,16.54490522
13752,13752,1,0,5,1.65,6,38.1,0,0,3,0.112,16636.8140917,9.428398146
13753,13753,1,0,10,1.65,6,38.1,0,0,3,0.112,16636.8140917,7.058083829
13754,13754,1,0,25,1.65,6,38.1,0,0,3,0.112,16636.8140917,5.633669592
13755,13755,1,0,50,1.65,6,38.1,0,0,3,0.112,16636.8140917,5.227488969
13756,13756,1186,0,150,1.65,4,38.1,0,0,3,0.112,8714.5216671,1.574645427
13757,13757,1186,0,200,1.65,4,38.1,0,0,3,0.112,8714.5216671,1.532914541
13758,13758,0,0,1,1.24,6,38.1,0,0,3,0.093,18874.8535964,28.59400299
13759,13759,0,0,2,1.24,6,38.1,0,0,3,0.093,18874.8535964,16.73408523
13760,13760,0,0,5,1.24,6,38.1,0,0,3,0.093,18874.8535964,9.617578162
13761,13761,0,0,10,1.24,6,38.1,0,0,3,0.093,18874.8535964,7.244481786
13762,13762,0,0,25,1.24,6,38.1,0,0,3,0.093,18874.8535964,5.822849607
13763,13763,0,0,50,1.24,6,38.1,0,0,3,0.093,18874.8535964,5.413886926
13764,13764,0,0,100,1.24,6,38.1,0,0,3,0.093,18874.8535964,5.227488969
13765,13765,0,0,250,1.24,6,38.1,0,0,3,0.093,18874.8535964,5.116206607
13766,13766,0,0,1,1.65,6,38.1,0,0,3,0.112,14854.2982962,24.72415884
13767,13767,0,0,2,1.65,6,38.1,0,0,3,0.112,14854.2982962,14.53347652
13768,13768,0,0,5,1.65,6,38.1,0,0,3,0.112,14854.2982962,8.421292767
13769,13769,0,0,10,1.65,6,38.1,0,0,3,0.112,14854.2982962,6.382043478
13770,13770,0,0,25,1.65,6,38.1,0,0,3,0.112,14854.2982962,5.157937493
13771,13771,0,0,50,1.65,6,38.1,0,0,3,0.112,14854.2982962,4.818526288
13772,13772,0,0,100,1.65,6,38.1,0,0,3,0.112,14854.2982962,4.66551304
13773,13773,0,0,250,1.65,6,38.1,0,0,3,0.112,14854.2982962,4.570923032
13774,13774,0,0,1,1.24,8,31.75,0,0,4,0.042,10534.7805568,22.42896012
13775,13775,0,0,2,1.24,8,31.75,0,0,4,0.042,10534.7805568,12.86424108
13776,13776,0,0,5,1.24,8,31.75,0,0,4,0.042,10534.7805568,7.124853246
13777,13777,0,0,10,1.24,8,31.75,0,0,4,0.042,10534.7805568,5.213578674
13778,13778,0,0,25,1.24,8,31.75,0,0,4,0.042,10534.7805568,4.064588283
13779,13779,0,0,50,1.24,8,31.75,0,0,4,0.042,10534.7805568,3.75021561
13780,13780,0,0,100,1.24,8,31.75,0,0,4,0.042,10534.7805568,3.608330598
13781,13781,0,0,250,1.24,8,31.75,0,0,4,0.042,10534.7805568,3.522086767
13782,13782,0,1,1,1.65,3,38.1,0,0,3,0.21,13681.1019356,1.891800159
13783,13783,0,0,10,1.24,11,19.05,0,0,2,0.08,12385.4852492,9.4450905
13784,13784,0,0,15,1.24,11,19.05,0,0,2,0.08,12385.4852492,7.400277093
13785,13785,0,0,25,1.24,11,19.05,0,0,2,0.08,12385.4852492,5.758862249
13786,13786,0,0,5,1.24,11,19.05,0,0,2,0.08,12527.8471486,13.68773056
13787,13787,0,0,10,1.24,11,19.05,0,0,2,0.08,12527.8471486,8.485280126
13788,13788,0,0,15,1.24,11,19.05,0,0,2,0.08,12527.8471486,6.746493215
13789,13789,20,20,20,1.65,6,50.8,0,0,3,0.21,44178.5583338,7.044173534
13790,13790,20,20,20,1.65,4,38.1,0,0,3,0.21,24796.9972583,5.413886926
13791,13791,0,0,1,0.89,2,19.05,0,0,3,0.061,1708.34279299,27.55351291
13792,13792,0,0,2,0.89,2,19.05,0,0,3,0.061,1708.34279299,15.69359514
13793,13793,0,0,5,0.89,2,19.05,0,0,3,0.061,1708.34279299,8.577088074
13794,13794,0,0,10,0.89,2,19.05,0,0,3,0.061,1708.34279299,6.206773757
13795,13795,0,0,25,0.89,2,19.05,0,0,3,0.061,1708.34279299,4.78235952
13796,13796,0,0,50,0.89,2,19.05,0,0,3,0.061,1708.34279299,4.376178898
13797,13797,0,0,100,0.89,2,19.05,0,0,3,0.061,1708.34279299,4.186998882
13798,13798,0,0,250,0.89,2,19.05,0,0,3,0.061,1708.34279299,4.075716519
13799,13799,40,1,1,1.65,3,50.8,0,0,4,0.122,20521.6529034,10.46888823
13800,13800,0,0,1,1.65,3,38.1,0,0,4,0.124,9110.63628833,28.00977059
13801,13801,0,0,2,1.65,3,38.1,0,0,4,0.124,9110.63628833,16.14985283
13802,13802,0,0,5,1.65,3,38.1,0,0,4,0.124,9110.63628833,9.03334576
13803,13803,0,0,10,1.65,3,38.1,0,0,4,0.124,9110.63628833,6.660249384
13804,13804,0,0,25,1.65,3,38.1,0,0,4,0.124,9110.63628833,5.238617205
13805,13805,0,0,50,1.65,3,38.1,0,0,4,0.124,9110.63628833,4.829654524
13806,13806,0,0,100,1.65,3,38.1,0,0,4,0.124,9110.63628833,4.643256567
13807,13807,0,0,250,1.65,3,38.1,0,0,4,0.124,9110.63628833,4.531974205
13808,13808,0,0,1,0.71,8,19.05,0,0,3,0.051,6555.52801082,29.28395364
13809,13809,0,0,2,0.71,8,19.05,0,0,3,0.051,6555.52801082,17.42403588
13810,13810,0,0,5,0.71,8,19.05,0,0,3,0.051,6555.52801082,10.30752881
13811,13811,0,0,10,0.71,8,19.05,0,0,3,0.051,6555.52801082,7.934432432
13812,13812,0,0,25,0.71,8,19.05,0,0,3,0.051,6555.52801082,6.512800254
13813,13813,0,0,50,0.71,8,19.05,0,0,3,0.051,6555.52801082,6.103837572
13814,13814,0,0,100,0.71,8,19.05,0,0,3,0.051,6555.52801082,5.917439615
13815,13815,0,0,250,0.71,8,19.05,0,0,3,0.051,6555.52801082,5.806157253
13816,13816,0,0,1,0.89,5,19.05,0,0,4,0.042,10036.5139088,28.26572002
