,tube_assembly_id,component_id_1,quantity_1,component_id_2,quantity_2,component_id_3,quantity_3,component_id_4,quantity_4,component_id_5,quantity_5,component_id_6,quantity_6,component_id_7,quantity_7,component_id_8,quantity_8,no_of_components,total_component_weight
10678,TA-10679,C-1623,1,C-1630,1,C-0211,1,,0,,0,,0,,0,,0,3,0.305
10679,TA-10680,C-1623,2,C-1630,2,C-0214,1,,0,,0,,0,,0,,0,5,0.183
10680,TA-10681,C-1623,1,C-1630,1,C-0211,1,C-0214,1,,0,,0,,0,,0,4,0.364
10681,TA-10682,C-1623,1,C-1630,1,C-0210,1,C-0214,1,,0,,0,,0,,0,4,0.332
10682,TA-10683,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
10683,TA-10684,C-1623,1,C-1630,1,C-0369,1,,0,,0,,0,,0,,0,3,0.315
10684,TA-10685,C-1623,1,C-1630,1,C-0210,1,C-0214,1,,0,,0,,0,,0,4,0.332
10685,TA-10686,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
10686,TA-10687,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
10687,TA-10688,C-1622,1,C-1629,1,C-1639,1,,0,,0,,0,,0,,0,3,0.098
10688,TA-10689,C-1622,1,C-1629,1,C-1639,1,,0,,0,,0,,0,,0,3,0.098
10689,TA-10690,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
10690,TA-10691,C-1622,1,C-1629,1,C-1639,1,,0,,0,,0,,0,,0,3,0.098
10691,TA-10692,C-1622,1,C-1629,1,C-1639,1,,0,,0,,0,,0,,0,3,0.098
10692,TA-10693,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10693,TA-10694,C-0064,1,,0,,0,,0,,0,,0,,0,,0,1,0.952
10694,TA-10695,C-1713,1,,0,,0,,0,,0,,0,,0,,0,1,0.26
10695,TA-10696,C-1344,1,C-1625,1,C-1632,1,,0,,0,,0,,0,,0,3,0.298
10696,TA-10697,C-1344,1,C-1625,1,C-1632,1,,0,,0,,0,,0,,0,3,0.298
10697,TA-10698,C-1625,1,C-1632,1,C-1649,1,,0,,0,,0,,0,,0,3,0.382
10698,TA-10699,C-1625,1,C-1632,1,C-1649,1,,0,,0,,0,,0,,0,3,0.382
10699,TA-10700,C-1625,1,C-1632,1,C-0805,1,,0,,0,,0,,0,,0,3,1.287
10700,TA-10701,C-1625,1,C-1632,1,C-2001,1,,0,,0,,0,,0,,0,3,1.017
10701,TA-10702,C-2001,1,C-0806,1,,0,,0,,0,,0,,0,,0,2,1.862
10702,TA-10703,C-2001,1,C-0806,1,,0,,0,,0,,0,,0,,0,2,1.862
10703,TA-10704,C-0448,1,C-0449,1,C-1622,1,C-1629,1,,0,,0,,0,,0,4,0.086
10704,TA-10705,C-0562,1,,0,,0,,0,,0,,0,,0,,0,1,0.173
10705,TA-10706,C-0681,1,,0,,0,,0,,0,,0,,0,,0,1,0.096
10706,TA-10707,C-1642,1,C-2002,1,,0,,0,,0,,0,,0,,0,2,0.575
10707,TA-10708,C-1642,1,C-2032,1,,0,,0,,0,,0,,0,,0,2,0.72
10708,TA-10709,C-1195,1,C-0345,2,,0,,0,,0,,0,,0,,0,3,0.111
10709,TA-10710,,0,,0,,0,,0,,0,,0,,0,,0,0,0
10710,TA-10711,,0,,0,,0,,0,,0,,0,,0,,0,0,0
10711,TA-10712,C-1631,2,C-0580,2,,0,,0,,0,,0,,0,,0,4,0.27
10712,TA-10713,C-1631,2,C-0580,2,,0,,0,,0,,0,,0,,0,4,0.27
10713,TA-10714,C-1625,2,C-1632,2,,0,,0,,0,,0,,0,,0,4,0.324
10714,TA-10715,C-1625,1,C-1632,1,C-1642,1,,0,,0,,0,,0,,0,3,0.387
10715,TA-10716,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
10716,TA-10717,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
10717,TA-10718,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
10718,TA-10719,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
10719,TA-10720,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
10720,TA-10721,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
10721,TA-10722,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
10722,TA-10723,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
10723,TA-10724,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
10724,TA-10725,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
10725,TA-10726,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
10726,TA-10727,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
10727,TA-10728,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
10728,TA-10729,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
10729,TA-10730,C-1621,1,C-1628,1,C-1638,1,,0,,0,,0,,0,,0,3,0.061
10730,TA-10731,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
10731,TA-10732,C-0444,2,C-0445,2,,0,,0,,0,,0,,0,,0,4,0.262
10732,TA-10733,C-0444,2,C-0445,2,,0,,0,,0,,0,,0,,0,4,0.262
10733,TA-10734,C-1625,1,C-1632,1,C-1642,1,,0,,0,,0,,0,,0,3,0.387
10734,TA-10735,C-0810,1,,0,,0,,0,,0,,0,,0,,0,1,2.532
10735,TA-10736,C-1622,1,C-1629,1,C-1639,1,,0,,0,,0,,0,,0,3,0.098
10736,TA-10737,C-1533,1,,0,,0,,0,,0,,0,,0,,0,1,0.014
10737,TA-10738,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
10738,TA-10739,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10739,TA-10740,C-2038,2,C-0244,1,C-0812,1,,0,,0,,0,,0,,0,4,3.073
10740,TA-10741,C-1626,2,C-1633,2,,0,,0,,0,,0,,0,,0,4,0.388
10741,TA-10742,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
10742,TA-10743,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
10743,TA-10744,C-1622,1,C-1629,1,C-1639,1,,0,,0,,0,,0,,0,3,0.098
10744,TA-10745,,0,,0,,0,,0,,0,,0,,0,,0,0,0
10745,TA-10746,,0,,0,,0,,0,,0,,0,,0,,0,0,0
10746,TA-10747,C-1631,2,C-0580,2,,0,,0,,0,,0,,0,,0,4,0.27
10747,TA-10748,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
10748,TA-10749,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10749,TA-10750,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10750,TA-10751,C-1625,2,C-1632,2,,0,,0,,0,,0,,0,,0,4,0.324
10751,TA-10752,C-0424,2,C-1497,2,,0,,0,,0,,0,,0,,0,4,0.224
10752,TA-10753,C-1622,1,C-1629,1,C-1639,1,,0,,0,,0,,0,,0,3,0.098
10753,TA-10754,,0,,0,,0,,0,,0,,0,,0,,0,0,0
10754,TA-10755,C-1355,1,C-0715,1,,0,,0,,0,,0,,0,,0,2,0.164
10755,TA-10756,C-1631,2,C-0580,2,,0,,0,,0,,0,,0,,0,4,0.27
10756,TA-10757,C-0444,1,C-0445,1,,0,,0,,0,,0,,0,,0,2,0.131
10757,TA-10758,,0,,0,,0,,0,,0,,0,,0,,0,0,0
10758,TA-10759,,0,,0,,0,,0,,0,,0,,0,,0,0,0
10759,TA-10760,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
10760,TA-10761,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
10761,TA-10762,C-1625,1,C-1632,1,C-1995,1,,0,,0,,0,,0,,0,3,0.64
10762,TA-10763,C-0085,1,,0,,0,,0,,0,,0,,0,,0,1,0.079
10763,TA-10764,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
10764,TA-10765,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
10765,TA-10766,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
10766,TA-10767,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
10767,TA-10768,C-1631,2,C-0580,2,,0,,0,,0,,0,,0,,0,4,0.27
10768,TA-10769,C-1631,2,C-0580,2,,0,,0,,0,,0,,0,,0,4,0.27
10769,TA-10770,C-1631,2,C-0580,2,,0,,0,,0,,0,,0,,0,4,0.27
10770,TA-10771,C-0741,2,,0,,0,,0,,0,,0,,0,,0,2,0.28
10771,TA-10772,C-0741,2,,0,,0,,0,,0,,0,,0,,0,2,0.28
10772,TA-10773,C-1619,1,C-1622,1,C-1629,1,C-1639,1,,0,,0,,0,,0,4,0.099
10773,TA-10774,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
10774,TA-10775,,0,,0,,0,,0,,0,,0,,0,,0,0,0
10775,TA-10776,C-1227,1,C-1499,1,C-1972,1,,0,,0,,0,,0,,0,3,2.026
10776,TA-10777,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
10777,TA-10778,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
10778,TA-10779,C-0823,2,,0,,0,,0,,0,,0,,0,,0,2,0.028
10779,TA-10780,C-0444,1,C-0445,1,C-1841,1,,0,,0,,0,,0,,0,3,0.267
10780,TA-10781,C-1547,1,C-1848,1,C-0001,1,,0,,0,,0,,0,,0,3,0.187
10781,TA-10782,C-0444,1,C-0445,1,C-1841,1,,0,,0,,0,,0,,0,3,0.267
10782,TA-10783,C-1547,1,C-1848,1,C-0001,1,,0,,0,,0,,0,,0,3,0.187
10783,TA-10784,C-1435,2,,0,,0,,0,,0,,0,,0,,0,2,0.046
10784,TA-10785,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10785,TA-10786,C-1435,2,,0,,0,,0,,0,,0,,0,,0,2,0.046
10786,TA-10787,C-1229,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10787,TA-10788,C-1229,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10788,TA-10789,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10789,TA-10790,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10790,TA-10791,C-0823,2,,0,,0,,0,,0,,0,,0,,0,2,0.028
10791,TA-10792,C-0823,2,,0,,0,,0,,0,,0,,0,,0,2,0.028
10792,TA-10793,,0,,0,,0,,0,,0,,0,,0,,0,0,0
10793,TA-10794,C-0823,2,,0,,0,,0,,0,,0,,0,,0,2,0.028
10794,TA-10795,C-0823,2,,0,,0,,0,,0,,0,,0,,0,2,0.028
10795,TA-10796,,0,,0,,0,,0,,0,,0,,0,,0,0,0
10796,TA-10797,,0,,0,,0,,0,,0,,0,,0,,0,0,0
10797,TA-10798,,0,,0,,0,,0,,0,,0,,0,,0,0,0
10798,TA-10799,C-1229,1,,0,,0,,0,,0,,0,,0,,0,1,0.009
10799,TA-10800,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10800,TA-10801,C-1435,2,,0,,0,,0,,0,,0,,0,,0,2,0.046
10801,TA-10802,C-0823,2,,0,,0,,0,,0,,0,,0,,0,2,0.028
10802,TA-10803,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10803,TA-10804,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10804,TA-10805,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10805,TA-10806,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
10806,TA-10807,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
10807,TA-10808,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
10808,TA-10809,C-1345,1,C-1502,1,C-1970,1,,0,,0,,0,,0,,0,3,0.782
10809,TA-10810,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
10810,TA-10811,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
10811,TA-10812,C-1622,1,C-1629,1,C-1639,1,,0,,0,,0,,0,,0,3,0.098
10812,TA-10813,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
10813,TA-10814,C-1622,1,C-1629,1,C-1639,1,,0,,0,,0,,0,,0,3,0.098
10814,TA-10815,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
10815,TA-10816,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
10816,TA-10817,C-1621,1,C-1622,1,C-1628,1,C-1660,1,,0,,0,,0,,0,4,0.069
10817,TA-10818,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
10818,TA-10819,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
10819,TA-10820,C-1502,1,C-1622,1,C-1629,1,,0,,0,,0,,0,,0,3,0.466
10820,TA-10821,C-1625,1,C-1632,1,C-1642,1,,0,,0,,0,,0,,0,3,0.387
10821,TA-10822,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
10822,TA-10823,C-0433,1,C-0835,1,C-0836,1,,0,,0,,0,,0,,0,3,0.226
10823,TA-10824,C-0433,1,C-0835,1,C-0836,1,,0,,0,,0,,0,,0,3,0.226
10824,TA-10825,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10825,TA-10826,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
10826,TA-10827,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10827,TA-10828,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10828,TA-10829,,0,,0,,0,,0,,0,,0,,0,,0,0,0
10829,TA-10830,C-1313,2,,0,,0,,0,,0,,0,,0,,0,2,0.02
10830,TA-10831,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10831,TA-10832,C-1313,2,,0,,0,,0,,0,,0,,0,,0,2,0.02
10832,TA-10833,C-1313,2,,0,,0,,0,,0,,0,,0,,0,2,0.02
10833,TA-10834,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
10834,TA-10835,C-1622,1,C-1629,1,C-1639,1,,0,,0,,0,,0,,0,3,0.098
10835,TA-10836,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
10836,TA-10837,C-1642,1,,0,,0,,0,,0,,0,,0,,0,1,0.225
10837,TA-10838,C-1209,1,C-1621,1,C-1628,1,,0,,0,,0,,0,,0,3,0.117
10838,TA-10839,C-1625,1,C-1632,1,C-1649,1,,0,,0,,0,,0,,0,3,0.382
10839,TA-10840,C-0448,1,C-0449,1,C-1724,1,,0,,0,,0,,0,,0,3,0.083
10840,TA-10841,C-1625,1,C-1632,1,C-1649,1,,0,,0,,0,,0,,0,3,0.382
10841,TA-10842,C-1625,1,C-1632,1,C-1649,1,,0,,0,,0,,0,,0,3,0.382
10842,TA-10843,C-1209,1,C-1621,1,C-1628,1,,0,,0,,0,,0,,0,3,0.117
10843,TA-10844,C-1621,1,C-1628,1,C-0607,1,,0,,0,,0,,0,,0,3,0.521
10844,TA-10845,C-1625,1,C-1632,1,C-1649,1,,0,,0,,0,,0,,0,3,0.382
10845,TA-10846,C-1625,1,C-1632,1,C-1649,1,,0,,0,,0,,0,,0,3,0.382
10846,TA-10847,C-1625,1,C-1632,1,C-1649,1,,0,,0,,0,,0,,0,3,0.382
10847,TA-10848,C-1625,1,C-1632,1,C-1649,1,,0,,0,,0,,0,,0,3,0.382
10848,TA-10849,C-1621,1,C-1628,1,C-1638,1,,0,,0,,0,,0,,0,3,0.061
10849,TA-10850,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
10850,TA-10851,C-1638,2,,0,,0,,0,,0,,0,,0,,0,2,0.08
10851,TA-10852,C-1622,1,C-1629,1,C-1639,1,,0,,0,,0,,0,,0,3,0.098
10852,TA-10853,C-1625,1,C-1632,1,C-1649,1,,0,,0,,0,,0,,0,3,0.382
10853,TA-10854,C-1625,1,C-1632,1,C-1649,1,,0,,0,,0,,0,,0,3,0.382
10854,TA-10855,C-1625,1,C-1632,1,C-1649,1,,0,,0,,0,,0,,0,3,0.382
10855,TA-10856,C-1625,1,C-1632,1,C-1649,1,,0,,0,,0,,0,,0,3,0.382
10856,TA-10857,C-1625,1,C-1632,1,C-1649,1,,0,,0,,0,,0,,0,3,0.382
10857,TA-10858,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
10858,TA-10859,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
10859,TA-10860,C-1641,2,,0,,0,,0,,0,,0,,0,,0,2,0.298
10860,TA-10861,C-1624,1,C-1631,1,C-1888,1,C-0495,1,,0,,0,,0,,0,4,0.47
10861,TA-10862,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
10862,TA-10863,C-1621,1,C-1628,1,C-1638,1,,0,,0,,0,,0,,0,3,0.061
10863,TA-10864,C-1624,1,C-1631,1,C-1641,1,C-0533,1,,0,,0,,0,,0,4,0.236
10864,TA-10865,C-1650,2,C-0493,1,,0,,0,,0,,0,,0,,0,3,0.115
10865,TA-10866,C-1650,2,C-0493,1,,0,,0,,0,,0,,0,,0,3,0.115
10866,TA-10867,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10867,TA-10868,C-1641,2,,0,,0,,0,,0,,0,,0,,0,2,0.298
10868,TA-10869,C-1641,2,,0,,0,,0,,0,,0,,0,,0,2,0.298
10869,TA-10870,C-1641,2,,0,,0,,0,,0,,0,,0,,0,2,0.298
10870,TA-10871,C-1641,2,,0,,0,,0,,0,,0,,0,,0,2,0.298
10871,TA-10872,C-1624,1,C-1631,1,C-1910,1,,0,,0,,0,,0,,0,3,0.358
10872,TA-10873,C-1624,1,C-1631,1,C-1910,1,,0,,0,,0,,0,,0,3,0.358
10873,TA-10874,C-1624,1,C-1631,1,C-1910,1,,0,,0,,0,,0,,0,3,0.358
10874,TA-10875,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
10875,TA-10876,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
10876,TA-10877,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10877,TA-10878,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
10878,TA-10879,,0,,0,,0,,0,,0,,0,,0,,0,0,0
10879,TA-10880,C-1621,1,C-1628,1,C-1638,1,,0,,0,,0,,0,,0,3,0.061
10880,TA-10881,C-1642,1,,0,,0,,0,,0,,0,,0,,0,1,0.225
10881,TA-10882,C-1642,1,C-0498,1,,0,,0,,0,,0,,0,,0,2,0.397
10882,TA-10883,C-1622,1,C-1629,1,C-1639,1,,0,,0,,0,,0,,0,3,0.098
10883,TA-10884,C-1251,1,C-1643,1,,0,,0,,0,,0,,0,,0,2,0.562
10884,TA-10885,C-0492,1,C-0572,1,C-0573,1,,0,,0,,0,,0,,0,3,0.793
10885,TA-10886,C-0572,2,C-0573,2,,0,,0,,0,,0,,0,,0,4,1.278
10886,TA-10887,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
10887,TA-10888,C-1625,1,C-1632,1,C-1649,1,,0,,0,,0,,0,,0,3,0.382
10888,TA-10889,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10889,TA-10890,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10890,TA-10891,C-0496,1,C-0498,2,,0,,0,,0,,0,,0,,0,3,0.628
10891,TA-10892,C-0500,1,,0,,0,,0,,0,,0,,0,,0,1,0.207
10892,TA-10893,C-0500,1,,0,,0,,0,,0,,0,,0,,0,1,0.207
10893,TA-10894,C-1624,1,C-1631,1,C-1910,1,C-0539,1,,0,,0,,0,,0,4,0.361
10894,TA-10895,C-0501,1,C-0502,2,C-0503,1,,0,,0,,0,,0,,0,4,4.718
10895,TA-10896,C-1643,1,C-1650,1,,0,,0,,0,,0,,0,,0,2,0.11
10896,TA-10897,C-1626,1,C-1633,1,C-1650,1,,0,,0,,0,,0,,0,3,0.244
10897,TA-10898,C-1643,1,C-1650,1,,0,,0,,0,,0,,0,,0,2,0.11
10898,TA-10899,C-1622,1,C-1629,1,C-1639,1,,0,,0,,0,,0,,0,3,0.098
10899,TA-10900,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
10900,TA-10901,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
10901,TA-10902,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
10902,TA-10903,C-1639,2,,0,,0,,0,,0,,0,,0,,0,2,0.1
10903,TA-10904,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
10904,TA-10905,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10905,TA-10906,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10906,TA-10907,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10907,TA-10908,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10908,TA-10909,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10909,TA-10910,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10910,TA-10911,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10911,TA-10912,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10912,TA-10913,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10913,TA-10914,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10914,TA-10915,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
10915,TA-10916,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10916,TA-10917,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10917,TA-10918,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10918,TA-10919,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10919,TA-10920,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10920,TA-10921,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10921,TA-10922,C-1345,1,,0,,0,,0,,0,,0,,0,,0,1,0.332
10922,TA-10923,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
10923,TA-10924,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
10924,TA-10925,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
10925,TA-10926,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
10926,TA-10927,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10927,TA-10928,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10928,TA-10929,C-1230,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10929,TA-10930,C-1230,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10930,TA-10931,C-1420,1,C-1421,1,,0,,0,,0,,0,,0,,0,2,0.055
10931,TA-10932,C-1420,1,C-1421,1,,0,,0,,0,,0,,0,,0,2,0.055
10932,TA-10933,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10933,TA-10934,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10934,TA-10935,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10935,TA-10936,C-1229,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10936,TA-10937,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10937,TA-10938,C-1345,1,,0,,0,,0,,0,,0,,0,,0,1,0.332
10938,TA-10939,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10939,TA-10940,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10940,TA-10941,C-0823,2,,0,,0,,0,,0,,0,,0,,0,2,0.028
10941,TA-10942,C-1229,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10942,TA-10943,C-1435,2,,0,,0,,0,,0,,0,,0,,0,2,0.046
10943,TA-10944,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10944,TA-10945,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
10945,TA-10946,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
10946,TA-10947,C-1200,2,,0,,0,,0,,0,,0,,0,,0,2,0.05
10947,TA-10948,C-1200,2,,0,,0,,0,,0,,0,,0,,0,2,0.05
10948,TA-10949,C-1200,2,,0,,0,,0,,0,,0,,0,,0,2,0.05
10949,TA-10950,C-1200,2,,0,,0,,0,,0,,0,,0,,0,2,0.05
10950,TA-10951,C-1200,2,,0,,0,,0,,0,,0,,0,,0,2,0.05
10951,TA-10952,C-1230,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10952,TA-10953,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10953,TA-10954,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10954,TA-10955,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10955,TA-10956,C-1229,1,,0,,0,,0,,0,,0,,0,,0,1,0.009
10956,TA-10957,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10957,TA-10958,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10958,TA-10959,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10959,TA-10960,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10960,TA-10961,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10961,TA-10962,C-0002,2,C-0004,2,,0,,0,,0,,0,,0,,0,4,0.038
10962,TA-10963,C-0002,2,C-0004,2,,0,,0,,0,,0,,0,,0,4,0.038
10963,TA-10964,C-0002,2,C-0004,2,,0,,0,,0,,0,,0,,0,4,0.038
10964,TA-10965,C-0823,2,,0,,0,,0,,0,,0,,0,,0,2,0.028
10965,TA-10966,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10966,TA-10967,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10967,TA-10968,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10968,TA-10969,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
10969,TA-10970,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10970,TA-10971,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10971,TA-10972,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
10972,TA-10973,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
10973,TA-10974,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
10974,TA-10975,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
10975,TA-10976,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
